red,green,blue,label
171,253,179,light
226,236,245,light
227,176,175,light
142,254,149,light
241,182,164,light
227,168,248,light
163,217,146,light
248,211,144,light
132,235,192,light
245,173,168,light
156,218,171,light
227,173,181,light
45,122,7,dark
223,173,194,light
9,93,79,dark
209,209,202,light
82,72,113,dark
214,221,154,light
240,152,228,light
223,164,249,light
241,162,246,light
56,107,66,dark
62,45,27,dark
179,127,173,light
126,120,95,dark
24,81,35,dark
224,177,188,light
75,87,85,dark
231,244,197,light
115,116,84,dark
223,128,236,light
238,231,223,light
200,206,166,light
92,15,87,dark
108,71,78,dark
1,19,28,dark
85,26,100,dark
18,21,116,dark
253,240,196,light
132,195,128,light
21,115,81,dark
117,62,98,dark
56,20,49,dark
148,191,155,light
45,33,119,dark
1,90,86,dark
2,107,96,dark
169,178,155,light
183,142,227,light
223,168,244,light
190,139,229,light
115,80,115,dark
176,173,154,light
122,47,63,dark
59,4,121,dark
89,37,19,dark
80,67,120,dark
8,108,95,dark
239,133,162,light
44,123,118,dark
151,221,188,light
248,234,171,light
36,18,51,dark
86,53,126,dark
143,230,176,light
0,112,118,dark
167,215,200,light
114,109,88,dark
171,225,127,light
172,193,158,light
236,232,130,light
48,15,51,dark
12,120,28,dark
82,0,104,dark
205,247,134,light
226,165,242,light
99,64,56,dark
17,49,36,dark
96,66,65,dark
156,171,128,light
92,7,122,dark
60,90,47,dark
108,21,120,dark
214,169,154,light
154,127,170,light
179,200,180,light
162,161,241,light
127,150,202,light
210,225,148,light
178,196,128,light
42,17,53,dark
165,138,220,light
31,28,67,dark
198,144,237,light
228,254,229,light
138,144,166,light
29,66,57,dark
115,82,12,dark
223,220,134,light
39,48,8,dark
228,243,151,light
162,211,233,light
125,74,123,dark
144,211,168,light
141,186,185,light
172,213,197,light
163,232,221,light
108,6,117,dark
12,16,70,dark
32,9,17,dark
242,220,175,light
227,203,193,light
38,15,24,dark
54,125,99,dark
212,238,231,light
10,61,62,dark
129,221,215,light
201,229,171,light
228,240,194,light
95,63,85,dark
196,182,184,light
150,205,194,light
123,71,55,dark
62,6,90,dark
167,218,232,light
116,25,119,dark
223,193,207,light
89,28,21,dark
105,5,48,dark
149,147,193,light
243,197,196,light
214,249,242,light
27,106,123,dark
200,176,233,light
230,159,186,light
56,45,120,dark
199,144,219,light
114,115,28,dark
200,238,158,light
251,127,203,light
218,221,139,light
64,37,1,dark
62,21,86,dark
25,23,90,dark
37,70,18,dark
201,197,180,light
28,46,101,dark
243,203,177,light
106,112,117,dark
120,94,101,dark
169,195,138,light
250,197,220,light
11,69,51,dark
169,176,166,light
16,99,81,dark
64,111,13,dark
128,136,144,light
77,10,102,dark
134,198,240,light
63,39,106,dark
74,54,5,dark
149,138,238,light
88,106,0,dark
212,184,209,light
54,73,55,dark
62,47,27,dark
59,122,104,dark
159,251,148,light
68,109,123,dark
200,173,178,light
107,121,68,dark
124,10,23,dark
143,239,150,light
19,15,10,dark
119,119,25,dark
93,19,62,dark
127,245,198,light
54,72,112,dark
212,229,218,light
239,139,212,light
247,184,220,light
65,110,43,dark
51,20,114,dark
159,239,177,light
220,170,249,light
198,225,197,light
127,238,224,light
39,68,115,dark
18,18,107,dark
124,66,42,dark
137,185,141,light
186,207,204,light
207,127,224,light
248,204,186,light
96,70,91,dark
108,120,95,dark
67,43,25,dark
5,25,63,dark
32,44,42,dark
131,179,199,light
57,84,74,dark
198,233,245,light
127,186,142,light
89,122,81,dark
223,234,178,light
17,104,82,dark
100,13,58,dark
118,76,71,dark
219,133,158,light
29,76,27,dark
43,30,13,dark
141,133,151,light
58,121,64,dark
23,5,114,dark
128,168,167,light
224,143,185,light
4,97,10,dark
24,110,69,dark
147,133,163,light
78,43,101,dark
254,166,253,light
136,158,141,light
143,199,180,light
133,190,186,light
90,17,56,dark
31,47,77,dark
218,177,160,light
39,85,68,dark
126,65,1,dark
148,175,205,light
95,55,2,dark
245,224,197,light
170,194,170,light
189,236,156,light
44,30,113,dark
98,96,57,dark
29,88,112,dark
35,122,99,dark
75,103,45,dark
219,249,162,light
87,57,62,dark
225,129,156,light
67,126,46,dark
118,115,68,dark
105,78,57,dark
27,94,31,dark
30,60,44,dark
40,39,38,dark
228,143,143,light
59,50,32,dark
61,125,79,dark
174,178,163,light
156,215,176,light
232,175,208,light
158,177,231,light
36,106,20,dark
101,53,44,dark
37,118,49,dark
148,241,200,light
198,218,139,light
203,133,145,light
208,221,224,light
85,44,48,dark
83,81,85,dark
118,6,35,dark
114,30,84,dark
226,220,243,light
190,242,162,light
81,19,3,dark
31,102,80,dark
98,74,44,dark
99,16,32,dark
170,211,139,light
43,116,51,dark
197,183,236,light
91,78,102,dark
52,31,92,dark
60,90,74,dark
90,113,92,dark
136,177,147,light
113,126,83,dark
9,27,106,dark
234,230,193,light
130,175,159,light
85,1,5,dark
203,199,225,light
251,235,182,light
84,48,65,dark
28,27,120,dark
214,217,252,light
122,86,56,dark
65,27,64,dark
92,9,104,dark
203,153,143,light
158,169,230,light
39,46,37,dark
135,229,145,light
119,95,31,dark
3,75,113,dark
215,193,221,light
7,122,34,dark
29,64,88,dark
32,25,118,dark
46,10,14,dark
250,129,208,light
245,192,210,light
94,16,36,dark
11,52,75,dark
165,231,249,light
220,233,128,light
114,52,87,dark
127,136,209,light
248,136,151,light
201,253,229,light
166,241,216,light
248,254,252,light
183,195,228,light
31,57,15,dark
149,217,243,light
18,18,117,dark
83,39,6,dark
147,197,226,light
216,132,202,light
178,180,244,light
130,229,209,light
65,37,103,dark
144,164,137,light
8,55,85,dark
210,219,127,light
7,42,14,dark
140,220,167,light
108,17,26,dark
82,100,119,dark
13,102,17,dark
139,176,197,light
128,200,185,light
13,21,44,dark
39,49,121,dark
59,61,43,dark
47,125,29,dark
4,91,40,dark
135,197,180,light
66,78,28,dark
96,63,47,dark
169,141,191,light
111,37,58,dark
105,94,35,dark
129,131,151,light
76,81,72,dark
177,224,220,light
80,91,25,dark
195,178,208,light
53,84,75,dark
202,144,135,light
33,84,70,dark
48,79,58,dark
107,79,45,dark
111,62,33,dark
249,214,247,light
159,204,140,light
135,180,211,light
237,169,136,light
246,155,245,light
101,72,9,dark
28,124,52,dark
52,91,104,dark
227,185,214,light
239,135,238,light
158,132,146,light
10,98,60,dark
29,69,73,dark
239,142,137,light
125,28,123,dark
158,231,246,light
89,55,49,dark
237,193,156,light
183,207,192,light
181,236,180,light
185,248,252,light
49,89,81,dark
120,22,112,dark
63,59,37,dark
82,63,20,dark
250,190,169,light
241,163,215,light
123,81,96,dark
238,207,252,light
25,7,103,dark
121,2,78,dark
139,144,248,light
234,152,142,light
225,183,175,light
199,208,198,light
124,85,14,dark
72,98,55,dark
83,6,41,dark
47,111,21,dark
148,228,210,light
168,174,152,light
43,66,23,dark
108,39,120,dark
109,45,124,dark
189,224,190,light
29,107,20,dark
42,71,50,dark
193,171,249,light
19,65,65,dark
13,83,27,dark
179,171,237,light
18,109,85,dark
85,36,79,dark
229,178,187,light
241,142,180,light
88,46,106,dark
148,226,216,light
109,30,93,dark
128,156,200,light
45,67,116,dark
230,158,136,light
125,38,95,dark
52,76,40,dark
156,181,228,light
211,176,245,light
117,56,32,dark
63,26,17,dark
107,85,8,dark
115,103,74,dark
239,162,178,light
169,128,238,light
252,228,172,light
89,13,45,dark
73,54,102,dark
93,74,56,dark
38,89,42,dark
245,245,142,light
5,51,105,dark
115,9,29,dark
151,241,128,light
158,248,145,light
117,122,120,dark
0,24,116,dark
56,28,15,dark
177,146,234,light
38,55,57,dark
253,220,163,light
56,73,20,dark
90,119,13,dark
37,103,25,dark
105,83,33,dark
252,146,142,light
244,160,247,light
116,23,36,dark
126,102,75,dark
195,254,170,light
39,104,97,dark
44,115,67,dark
252,165,227,light
1,87,98,dark
138,195,186,light
50,94,87,dark
151,150,169,light
142,216,154,light
28,22,126,dark
240,153,200,light
122,97,90,dark
216,185,158,light
199,197,129,light
26,22,28,dark
108,86,38,dark
223,251,174,light
156,178,172,light
71,125,17,dark
96,58,39,dark
32,117,93,dark
198,224,164,light
227,254,178,light
241,187,178,light
157,136,226,light
99,41,63,dark
254,164,147,light
178,207,175,light
12,30,77,dark
192,202,154,light
168,167,249,light
102,69,125,dark
229,145,202,light
11,113,116,dark
158,227,231,light
62,9,37,dark
28,31,60,dark
185,148,179,light
158,146,196,light
213,248,218,light
167,195,197,light
212,146,197,light
189,191,144,light
141,158,152,light
213,198,229,light
14,9,78,dark
51,122,102,dark
176,137,172,light
143,183,235,light
143,163,161,light
130,196,201,light
141,184,178,light
7,71,47,dark
118,115,93,dark
70,37,18,dark
109,75,66,dark
88,119,6,dark
158,197,165,light
112,73,66,dark
14,85,82,dark
168,175,186,light
216,172,252,light
151,173,144,light
215,172,135,light
181,160,192,light
221,191,247,light
168,183,232,light
165,214,217,light
206,200,176,light
187,147,152,light
81,30,79,dark
103,60,74,dark
183,210,158,light
92,3,122,dark
66,75,15,dark
150,224,245,light
175,250,236,light
42,38,73,dark
113,35,73,dark
93,5,95,dark
134,226,206,light
157,188,231,light
1,28,70,dark
133,155,163,light
41,37,100,dark
18,124,107,dark
194,189,151,light
44,97,15,dark
155,189,159,light
61,27,105,dark
95,17,81,dark
218,237,209,light
245,216,161,light
57,102,101,dark
242,202,165,light
231,198,142,light
11,1,6,dark
252,134,181,light
227,224,216,light
60,39,52,dark
106,117,89,dark
111,111,12,dark
41,26,45,dark
88,26,54,dark
31,121,60,dark
159,226,216,light
122,79,47,dark
158,130,238,light
221,127,199,light
218,144,158,light
26,25,8,dark
254,165,161,light
246,139,140,light
127,248,191,light
130,180,149,light
107,13,5,dark
95,107,103,dark
69,70,94,dark
13,106,31,dark
161,195,194,light
48,32,13,dark
223,158,210,light
182,183,149,light
207,171,158,light
182,249,246,light
237,130,223,light
218,253,164,light
167,217,140,light
47,43,73,dark
130,214,181,light
169,155,190,light
63,90,0,dark
118,77,39,dark
85,31,40,dark
12,84,115,dark
211,143,155,light
127,185,193,light
213,225,247,light
222,180,213,light
162,144,194,light
79,33,15,dark
33,113,117,dark
133,178,168,light
58,48,65,dark
104,107,83,dark
3,91,72,dark
83,118,16,dark
155,228,205,light
76,54,45,dark
121,111,60,dark
210,218,222,light
250,140,133,light
125,58,92,dark
211,177,154,light
227,241,195,light
14,0,56,dark
189,251,253,light
54,17,12,dark
147,223,135,light
116,83,116,dark
92,42,68,dark
208,182,165,light
172,219,250,light
33,51,48,dark
70,120,15,dark
173,150,197,light
201,240,167,light
220,176,130,light
148,178,227,light
87,91,75,dark
209,149,146,light
122,80,2,dark
17,100,20,dark
48,100,94,dark
16,121,60,dark
250,184,169,light
6,17,102,dark
171,202,172,light
189,245,201,light
45,116,64,dark
19,101,63,dark
171,253,181,light
219,157,194,light
146,232,180,light
5,16,102,dark
227,175,201,light
8,111,91,dark
21,48,56,dark
21,12,72,dark
107,29,124,dark
220,171,237,light
164,252,144,light
224,135,150,light
40,2,9,dark
206,227,142,light
14,56,76,dark
167,181,127,light
109,27,14,dark
116,90,122,dark
235,161,129,light
176,207,187,light
56,75,108,dark
91,49,73,dark
182,146,237,light
195,147,175,light
61,71,102,dark
90,3,40,dark
158,204,205,light
138,130,207,light
214,217,167,light
212,237,145,light
219,237,236,light
24,126,91,dark
90,82,32,dark
39,38,105,dark
26,76,46,dark
134,243,207,light
249,205,227,light
168,140,138,light
251,248,187,light
226,217,159,light
146,191,167,light
13,115,47,dark
122,107,2,dark
218,145,200,light
164,166,213,light
228,247,188,light
213,128,214,light
173,176,244,light
244,216,226,light
72,24,106,dark
246,177,178,light
232,149,158,light
182,191,179,light
183,188,226,light
116,100,116,dark
134,156,216,light
180,211,168,light
203,211,195,light
48,31,107,dark
56,68,82,dark
218,138,167,light
58,75,28,dark
231,146,128,light
32,81,9,dark
249,165,175,light
126,64,1,dark
10,66,22,dark
155,231,169,light
128,230,133,light
176,177,201,light
174,252,250,light
83,44,107,dark
11,97,80,dark
160,215,244,light
155,211,155,light
61,74,113,dark
183,170,134,light
12,68,51,dark
44,55,11,dark
143,173,129,light
242,221,180,light
148,199,247,light
15,48,15,dark
231,169,230,light
62,54,126,dark
186,193,176,light
236,248,158,light
86,1,111,dark
206,226,151,light
163,214,144,light
128,189,246,light
139,191,178,light
54,122,55,dark
54,98,19,dark
212,181,238,light
124,102,100,dark
204,251,239,light
26,38,89,dark
143,254,241,light
166,223,177,light
28,47,86,dark
254,239,233,light
190,168,127,light
30,20,40,dark
83,46,11,dark
229,167,215,light
13,96,33,dark
175,217,147,light
205,236,146,light
140,218,151,light
77,93,57,dark
105,92,31,dark
24,57,110,dark
145,171,164,light
47,30,13,dark
226,166,157,light
19,28,36,dark
130,219,194,light
98,71,5,dark
158,231,161,light
200,195,154,light
148,146,179,light
132,235,155,light
251,146,205,light
196,165,198,light
115,41,79,dark
9,81,9,dark
63,66,91,dark
165,147,240,light
248,198,202,light
107,9,78,dark
51,31,20,dark
116,88,75,dark
212,179,177,light
28,77,88,dark
38,50,93,dark
19,94,103,dark
45,59,42,dark
125,125,0,dark
158,157,204,light
195,213,200,light
122,84,68,dark
5,76,56,dark
119,47,52,dark
17,31,58,dark
177,127,165,light
94,38,2,dark
242,131,214,light
2,101,34,dark
183,135,141,light
181,168,200,light
171,153,209,light
111,47,33,dark
6,94,2,dark
241,138,145,light
51,50,22,dark
230,202,168,light
14,55,62,dark
83,109,84,dark
51,41,81,dark
136,191,218,light
237,136,203,light
133,190,229,light
33,87,58,dark
205,227,251,light
16,110,8,dark
126,98,87,dark
131,246,228,light
78,93,2,dark
47,21,65,dark
54,29,1,dark
230,234,185,light
245,183,141,light
62,41,6,dark
3,90,30,dark
203,228,180,light
130,229,131,light
213,226,159,light
244,127,249,light
236,152,130,light
40,81,86,dark
182,152,237,light
247,189,214,light
6,120,22,dark
19,79,26,dark
126,17,75,dark
172,253,240,light
0,113,12,dark
139,189,223,light
226,156,208,light
99,109,66,dark
166,172,163,light
130,218,135,light
207,235,236,light
140,240,246,light
155,182,191,light
148,250,190,light
188,174,229,light
102,88,89,dark
58,99,73,dark
223,232,230,light
125,50,17,dark
245,205,228,light
151,252,175,light
113,43,43,dark
148,166,172,light
231,140,198,light
160,145,171,light
165,165,199,light
41,3,14,dark
59,19,89,dark
103,91,34,dark
132,221,238,light
129,200,210,light
135,184,143,light
102,33,88,dark
85,20,32,dark
213,176,250,light
34,45,26,dark
162,221,217,light
93,115,32,dark
138,185,149,light
220,193,225,light
228,252,159,light
126,63,44,dark
69,49,89,dark
160,130,151,light
166,129,187,light
178,209,167,light
249,161,238,light
252,148,211,light
17,116,98,dark
40,48,108,dark
15,117,63,dark
225,204,182,light
236,217,153,light
206,205,128,light
245,216,243,light
31,105,70,dark
150,198,167,light
1,15,57,dark
50,20,109,dark
40,88,49,dark
195,139,156,light
180,128,190,light
196,162,242,light
238,145,198,light
76,55,66,dark
236,247,165,light
249,212,158,light
130,241,249,light
84,114,118,dark
67,78,8,dark
119,89,26,dark
12,29,13,dark
107,103,17,dark
49,29,54,dark
159,240,191,light
230,225,138,light
53,35,37,dark
68,78,41,dark
151,180,166,light
11,119,38,dark
191,167,156,light
14,6,61,dark
144,201,162,light
18,60,44,dark
188,225,157,light
79,41,79,dark
238,139,135,light
39,110,104,dark
84,13,96,dark
80,14,3,dark
191,175,227,light
27,9,94,dark
77,91,40,dark
191,242,193,light
193,143,236,light
70,99,81,dark
22,4,109,dark
19,16,23,dark
201,172,174,light
137,157,223,light
132,198,251,light
100,16,39,dark
204,182,218,light
225,150,194,light
35,17,73,dark
223,178,211,light
123,17,80,dark
79,101,5,dark
11,63,110,dark
43,123,73,dark
161,187,152,light
120,93,71,dark
71,80,0,dark
43,78,93,dark
224,128,154,light
177,145,168,light
227,223,146,light
245,247,132,light
8,44,26,dark
114,35,95,dark
235,195,184,light
161,137,226,light
122,10,75,dark
135,179,150,light
36,120,58,dark
199,209,156,light
31,64,98,dark
103,105,80,dark
126,105,21,dark
244,185,223,light
138,215,204,light
148,128,196,light
143,138,189,light
20,102,88,dark
197,233,174,light
87,45,89,dark
40,13,57,dark
110,109,46,dark
126,33,67,dark
124,47,48,dark
65,16,83,dark
161,153,184,light
236,148,159,light
53,47,15,dark
215,140,212,light
33,81,110,dark
163,245,196,light
167,141,161,light
177,211,186,light
95,8,21,dark
102,108,125,dark
155,147,166,light
182,133,238,light
18,70,60,dark
35,96,61,dark
168,155,233,light
250,235,159,light
99,75,41,dark
10,30,88,dark
236,152,158,light
233,221,251,light
191,235,172,light
120,17,59,dark
23,108,5,dark
250,198,158,light
50,77,82,dark
153,177,234,light
111,47,124,dark
33,71,42,dark
208,149,238,light
119,44,45,dark
199,206,193,light
199,179,204,light
27,116,23,dark
74,126,21,dark
180,186,151,light
111,121,47,dark
219,196,240,light
30,94,36,dark
245,159,170,light
120,68,105,dark
207,191,153,light
84,25,55,dark
103,93,8,dark
212,143,212,light
226,127,158,light
160,162,179,light
117,24,86,dark
83,23,32,dark
79,31,3,dark
169,221,137,light
27,124,58,dark
123,101,62,dark
202,149,198,light
155,231,138,light
241,208,223,light
208,236,220,light
138,227,222,light
134,199,212,light
1,6,78,dark
116,78,22,dark
187,154,165,light
12,19,50,dark
181,250,249,light
86,48,0,dark
130,140,196,light
210,198,171,light
105,60,100,dark
108,47,98,dark
140,176,218,light
67,88,70,dark
64,89,69,dark
66,45,3,dark
14,88,24,dark
125,92,17,dark
115,19,117,dark
98,10,38,dark
74,102,62,dark
246,205,130,light
194,165,221,light
137,201,205,light
12,44,15,dark
221,194,185,light
136,225,252,light
251,218,133,light
10,20,67,dark
49,95,121,dark
22,57,8,dark
36,67,43,dark
92,66,102,dark
218,142,152,light
183,242,178,light
231,169,166,light
40,125,33,dark
74,23,57,dark
243,200,221,light
237,175,165,light
242,141,133,light
195,186,217,light
152,178,222,light
71,118,75,dark
222,243,201,light
150,168,215,light
60,36,61,dark
95,122,31,dark
92,38,115,dark
161,159,222,light
102,74,58,dark
21,77,90,dark
254,221,198,light
138,245,180,light
235,226,128,light
141,184,171,light
98,54,3,dark
138,224,172,light
212,177,158,light
154,139,235,light
68,117,90,dark
34,67,23,dark
15,66,90,dark
120,95,8,dark
77,90,13,dark
114,97,42,dark
8,18,119,dark
181,229,211,light
81,32,69,dark
76,86,56,dark
232,132,180,light
139,222,163,light
217,236,145,light
95,56,62,dark
55,119,13,dark
73,42,20,dark
16,120,115,dark
98,43,83,dark
198,181,200,light
34,54,103,dark
130,157,253,light
205,220,171,light
47,17,119,dark
74,35,83,dark
142,198,169,light
9,91,61,dark
213,214,179,light
207,177,206,light
157,251,138,light
82,55,20,dark
65,43,95,dark
101,47,112,dark
50,36,41,dark
254,176,134,light
104,8,16,dark
102,66,77,dark
72,12,37,dark
54,32,75,dark
116,46,123,dark
246,134,198,light
131,166,189,light
12,48,103,dark
182,216,169,light
111,1,106,dark
194,160,157,light
158,229,242,light
96,67,97,dark
155,228,135,light
12,40,57,dark
6,25,114,dark
66,77,3,dark
72,32,117,dark
217,162,150,light
253,171,221,light
45,96,126,dark
42,5,86,dark
141,236,130,light
128,140,245,light
1,87,86,dark
218,181,163,light
74,19,12,dark
28,64,41,dark
145,254,239,light
129,252,182,light
123,86,80,dark
186,230,180,light
236,243,205,light
141,147,149,light
65,62,41,dark
16,30,106,dark
117,17,80,dark
186,191,147,light
220,177,164,light
204,128,160,light
203,161,155,light
128,182,229,light
166,190,127,light
101,70,123,dark
98,65,9,dark
64,123,64,dark
197,205,174,light
57,0,25,dark
44,52,6,dark
126,38,41,dark
40,16,62,dark
80,40,18,dark
155,184,215,light
204,230,132,light
212,219,179,light
208,244,189,light
110,120,84,dark
194,180,172,light
201,195,254,light
234,198,191,light
156,188,210,light
180,154,241,light
159,186,229,light
162,149,243,light
83,118,59,dark
210,143,177,light
72,48,93,dark
41,55,52,dark
199,227,181,light
31,87,18,dark
90,18,83,dark
120,59,19,dark
52,117,107,dark
240,208,248,light
226,160,244,light
108,74,56,dark
109,29,64,dark
241,175,160,light
198,132,151,light
97,99,34,dark
242,134,246,light
77,88,82,dark
145,144,207,light
82,4,90,dark
202,159,131,light
53,121,123,dark
219,212,254,light
247,173,218,light
139,189,172,light
93,61,82,dark
75,81,84,dark
123,117,25,dark
75,5,92,dark
239,251,227,light
15,40,120,dark
217,189,143,light
128,129,141,light
0,102,78,dark
191,248,137,light
48,7,73,dark
158,207,157,light
215,131,158,light
105,94,39,dark
237,150,171,light
176,231,149,light
23,106,74,dark
194,200,140,light
52,71,9,dark
107,109,106,dark
231,218,162,light
116,51,91,dark
187,162,187,light
240,151,182,light
110,80,91,dark
72,28,98,dark
90,48,115,dark
31,60,77,dark
174,202,128,light
152,219,197,light
101,58,88,dark
77,111,29,dark
71,74,1,dark
200,196,196,light
168,147,163,light
220,127,164,light
151,156,149,light
131,233,242,light
137,183,188,light
81,72,97,dark
128,139,129,light
212,227,200,light
226,188,139,light
132,157,139,light
182,166,177,light
233,196,196,light
206,136,180,light
14,117,23,dark
220,203,175,light
67,103,82,dark
192,200,228,light
68,34,59,dark
128,185,166,light
0,88,85,dark
215,184,180,light
182,130,227,light
26,19,47,dark
93,56,52,dark
32,36,49,dark
94,33,76,dark
83,17,96,dark
100,24,71,dark
128,193,167,light
248,241,179,light
35,101,19,dark
103,78,4,dark
180,237,245,light
19,2,30,dark
19,79,15,dark
95,99,38,dark
168,183,151,light
1,120,83,dark
250,249,208,light
15,118,85,dark
222,230,229,light
123,73,56,dark
52,0,40,dark
95,66,57,dark
146,221,227,light
177,134,154,light
148,141,241,light
238,239,245,light
163,240,172,light
211,145,228,light
55,58,98,dark
75,70,36,dark
176,238,167,light
245,216,177,light
3,36,30,dark
98,35,119,dark
94,71,96,dark
69,30,62,dark
66,76,37,dark
117,62,41,dark
25,72,83,dark
36,94,1,dark
109,12,27,dark
29,112,125,dark
59,126,93,dark
36,82,107,dark
244,156,144,light
103,67,105,dark
173,253,144,light
81,114,46,dark
153,249,232,light
196,206,219,light
63,89,82,dark
0,10,93,dark
33,105,64,dark
75,34,15,dark
146,164,186,light
212,242,208,light
47,104,11,dark
239,239,131,light
157,224,154,light
175,179,212,light
157,226,233,light
36,117,10,dark
134,245,231,light
8,93,52,dark
98,88,50,dark
132,207,150,light
210,204,196,light
230,178,172,light
248,215,136,light
6,95,46,dark
121,20,8,dark
89,52,24,dark
68,84,30,dark
172,172,168,light
121,9,77,dark
68,112,46,dark
0,102,30,dark
163,219,138,light
74,83,121,dark
185,149,144,light
201,226,136,light
205,173,232,light
59,54,97,dark
111,14,36,dark
76,47,13,dark
123,3,114,dark
135,187,137,light
170,189,218,light
88,65,67,dark
35,43,1,dark
116,68,18,dark
86,34,11,dark
179,192,224,light
189,237,207,light
12,92,83,dark
126,38,23,dark
212,175,146,light
160,151,197,light
84,92,121,dark
152,179,143,light
131,150,190,light
248,225,198,light
19,24,108,dark
118,59,55,dark
154,248,241,light
250,192,180,light
151,228,223,light
161,168,181,light
142,192,193,light
191,132,135,light
75,121,43,dark
38,30,59,dark
251,144,244,light
43,5,114,dark
54,35,48,dark
75,97,87,dark
19,61,118,dark
122,55,77,dark
58,45,36,dark
26,49,27,dark
181,223,227,light
186,251,199,light
149,149,158,light
110,2,113,dark
29,85,102,dark
1,2,3,dark
122,18,53,dark
109,100,41,dark
25,13,94,dark
62,7,60,dark
205,183,189,light
48,116,119,dark
137,128,127,light
145,165,129,light
151,230,154,light
128,225,234,light
181,232,216,light
76,14,100,dark
235,242,184,light
96,59,66,dark
52,61,114,dark
77,34,31,dark
11,106,51,dark
144,246,128,light
174,161,214,light
111,86,73,dark
206,186,211,light
199,172,142,light
75,123,22,dark
97,13,49,dark
175,228,180,light
207,136,140,light
3,25,80,dark
13,37,35,dark
132,210,128,light
128,245,160,light
57,69,119,dark
196,221,211,light
36,76,38,dark
147,240,149,light
106,45,86,dark
14,23,51,dark
76,34,82,dark
119,33,33,dark
27,95,33,dark
254,234,173,light
101,122,41,dark
233,182,208,light
225,180,132,light
245,143,227,light
175,249,189,light
246,220,159,light
106,105,22,dark
52,15,2,dark
13,3,77,dark
17,4,93,dark
242,128,251,light
194,173,168,light
242,235,206,light
107,56,112,dark
42,88,27,dark
145,169,139,light
127,147,211,light
184,192,239,light
112,24,110,dark
23,27,35,dark
105,65,3,dark
202,161,183,light
194,234,229,light
37,6,111,dark
132,159,139,light
140,182,231,light
197,139,144,light
137,128,142,light
164,191,217,light
48,17,47,dark
112,98,14,dark
132,164,140,light
185,241,185,light
141,254,214,light
176,141,168,light
188,189,128,light
221,169,214,light
175,241,170,light
31,108,106,dark
254,200,215,light
178,214,158,light
92,29,23,dark
167,241,183,light
93,83,81,dark
46,90,31,dark
203,163,190,light
130,148,213,light
254,192,221,light
145,229,154,light
221,223,129,light
222,173,204,light
168,227,176,light
46,103,20,dark
3,94,97,dark
187,216,177,light
61,126,93,dark
188,219,148,light
76,121,23,dark
200,249,154,light
55,37,59,dark
79,16,110,dark
53,50,92,dark
68,91,7,dark
64,15,11,dark
110,53,21,dark
208,219,179,light
152,156,164,light
124,9,45,dark
224,129,148,light
111,55,84,dark
58,77,12,dark
111,87,117,dark
242,160,227,light
63,122,74,dark
103,59,19,dark
55,74,82,dark
12,81,77,dark
188,193,173,light
15,31,47,dark
27,68,82,dark
120,96,86,dark
125,36,5,dark
230,198,128,light
234,225,161,light
57,76,86,dark
101,88,23,dark
154,211,215,light
122,90,22,dark
20,94,3,dark
25,32,56,dark
161,219,241,light
41,31,28,dark
207,172,169,light
185,226,240,light
117,60,69,dark
24,60,122,dark
196,137,194,light
131,154,127,light
44,11,100,dark
79,27,68,dark
168,224,185,light
162,155,209,light
201,193,144,light
229,214,155,light
175,242,136,light
145,248,173,light
159,188,158,light
177,161,208,light
225,148,252,light
145,194,202,light
235,252,129,light
239,167,146,light
153,248,197,light
172,201,241,light
78,115,44,dark
50,89,52,dark
250,158,200,light
137,171,193,light
130,216,168,light
182,180,175,light
208,247,180,light
59,28,30,dark
253,155,155,light
4,48,84,dark
183,192,201,light
17,87,96,dark
69,99,6,dark
154,137,194,light
44,32,8,dark
161,131,161,light
212,174,162,light
109,41,6,dark
205,221,159,light
26,25,22,dark
136,141,173,light
126,103,122,dark
85,28,45,dark
118,30,83,dark
158,195,135,light
160,155,238,light
225,248,228,light
65,102,21,dark
176,185,222,light
167,228,167,light
128,232,133,light
209,211,240,light
131,242,137,light
149,228,131,light
116,98,47,dark
68,32,118,dark
191,207,206,light
33,116,72,dark
212,198,132,light
181,209,176,light
79,43,35,dark
68,91,101,dark
239,234,176,light
160,229,153,light
51,111,84,dark
19,94,125,dark
189,229,238,light
229,137,212,light
207,233,195,light
115,13,35,dark
128,182,221,light
202,252,219,light
38,120,76,dark
49,10,34,dark
17,57,105,dark
111,87,11,dark
21,91,47,dark
97,102,93,dark
17,123,41,dark
171,250,199,light
40,65,30,dark
170,146,165,light
194,226,146,light
239,170,175,light
126,45,40,dark
52,118,35,dark
212,211,217,light
95,9,90,dark
246,157,141,light
93,110,51,dark
47,43,101,dark
31,123,29,dark
28,1,70,dark
88,12,41,dark
83,31,58,dark
84,114,28,dark
197,203,244,light
41,53,59,dark
134,190,189,light
172,193,147,light
13,41,5,dark
86,24,28,dark
101,112,80,dark
107,115,113,dark
167,220,223,light
211,241,219,light
130,136,197,light
237,199,239,light
56,122,2,dark
67,13,50,dark
77,87,20,dark
189,219,230,light
71,44,42,dark
10,27,123,dark
146,235,156,light
166,234,150,light
104,79,121,dark
203,200,254,light
95,83,88,dark
189,199,146,light
239,162,225,light
194,195,154,light
43,71,19,dark
240,202,175,light
25,55,46,dark
85,47,113,dark
104,57,54,dark
2,61,112,dark
204,174,147,light
43,124,53,dark
27,44,59,dark
231,134,220,light
43,119,37,dark
